1331835260	2012-03-15 11:14:20	2842838286372024450	6917530630737670784	FAS-2.8-AS3	N	0	96.241.99.50	1	0		10	http://www.acme.com/SH55126545/VD55179433	{303AADFF-4CB8-480C-A757-213BEEB051BC}													U	en-US		537	898	1280	Y	Y	Y	2	2	304	verizon.net	15/2/2012 13:41:0 4 240	45	41		Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0)	13	0	3	22	0	capitol heights	usa	511	md	0	0	0	0								0																	WJLA					0											212,120																								WJLA																																																			0
1331833117	2012-03-15 10:38:37	2842464439533713489	6917530817037633367	FAS-2.8-AS3	N	0	24.187.64.39	1	0		10	http://www.acme.com/SH55126545/VD55179433	{66D56071-EA8B-4AA6-AFD0-D2BFA1DD47EC}													U	en-us,en;q=0.5		516	584	1024	Y	Y	Y	2	0	304	optonline.net	15/2/2012 13:38:41 4 240	45	31	10002,00007,00011,00024,10020,08784	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.12) Gecko/20101026 Firefox/3.6.12 ( .NET CLR 3.5.30729)	10	0	17	4	0	new brunswick	usa	501	nj	0	0	0	0								0																	WABC					0											120																								WABC																																																			0
1331830336	2012-03-15 09:52:16	2845131895543497143	4611687197934277033	FAS-2.8-AS3	N	0	98.184.170.44	1	0		10	http://www.acme.com/SH55126545/VD55179433	{04721673-E422-4478-AEB1-966F7F9CAB76}													U	en-US,en;q=0.8		583	675	1280	Y	Y	Y	1	0	304	cox.net	15/2/2012 10:30:52 4 300	45	41	00011,00007,10020,10003	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.79 Safari/535.11	71	0	4	60	0	tulsa	usa	671	ok	0	0	0	0								0																	KTUL					0											120																								KTUL																																																			0
1331834224	2012-03-15 10:57:04	5077154018254411934	720589340677243921	FAS-2.8-AS3	N	0	75.135.144.63	1	0		10	http://www.acme.com/SH55126545/VD55179433	{FC431962-DA5F-4CA3-A7D2-B43DC7E156C6}													U	en-us		590	627	1168	Y	Y	Y	2	0	300	charter.com	15/2/2012 13:20:33 4 240	45	2	00011	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.52.7 (KHTML, like Gecko) Version/5.1.2 Safari/534.52.7	180	683	1	50	0	rockford	usa	563	mi	0	0	0	0								0																	WZZM					0											120																								WZZM																																																			0
1331832740	2012-03-15 10:32:20	2774434371619332727	4611687152298901138	FAS-2.8-AS3	N	0	67.191.202.209	1	0		10	http://www.acme.com/SH55126545/VD55177927	{A2DB48C4-3923-4D27-8D37-E315AA165C74}													U	en-us		590	580	1271	Y	Y	Y	2	0	304	comcast.net	15/2/2012 13:10:14 4 240	45	2	00011,10020	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.52.7 (KHTML, like Gecko) Version/5.1.2 Safari/534.52.7	71	0	37	7	0	marietta	usa	524	ga	0	0	0	0								0																	WSB					0											120																								WSB																																																			0
1331836393	2012-03-15 11:33:13	2754911479663756329	6917530150775072471	FAS-2.8-AS3	N	0	71.53.206.175	1	0		10	http://www.acme.com/SH55126545/VD55170364	{AC4D6E52-2F0B-48E2-9CA0-770B68222711}													U	en-us		590	610	1080	Y	Y	Y	2	0	304	embarqhsd.net	15/2/2012 12:49:1 4 240	45	2	00024,00011	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.52.7 (KHTML, like Gecko) Version/5.1.2 Safari/534.52.7	37	0	1	95	0	charlottesville	usa	584	va	0	0	0	0								0																	WVAW					0											120																								WVAW																																																			0
1331857445	2012-03-15 17:24:05	2847336916720892564	4611687197399782380	FAS-2.8-AS3	N	0	69.142.74.251	1	0		10	http://www.acme.com/SH55126545/VD55179433	{8A6915CB-2644-44E3-96DE-DC5ACAA7FDFC}													U	en-us		274	0	0	U	U	Y	0	0	304	comcast.net	15/2/2012 19:21:43 4 240	45	2		Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.54.16 (KHTML, like Gecko) Version/5.1.4 Safari/534.54.16	179	0	1	23	0	ridley park	usa	504	pa	0	0	0	0								0																	WPVI					0											120																								WPVI																																																			0
1331831431	2012-03-15 10:10:31	2727460795340601501	4611687587164844314	FAS-2.8-AS3	N	0	50.15.125.29	1	0		10	http://www.acme.com/SH55126545/VD55177927	{31550A54-1620-45BD-9784-B185AEC4266B}													U	en-US,en;q=0.8		583	685	1280	Y	Y	Y	1	0	304	clearwire-wmx.net	15/2/2012 12:0:25 4 300	45	36	00011,08784,00662,00024,10020	Mozilla/5.0 (Windows NT 6.0) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.79 Safari/535.11	71	0	44	12	0	houston	usa	618	tx	0	0	0	0								0																	KTRK					0											120																								KTRK																																																			0
1331830885	2012-03-15 10:01:25	2727460795340601501	4611687587164844314	FAS-2.8-AS3	N	0	50.15.125.29	1	0		10	http://www.acme.com/SH55126545/VD55177927	{31550A54-1620-45BD-9784-B185AEC4266B}													U	en-US,en;q=0.8		583	685	1280	Y	Y	Y	1	0	304	clearwire-wmx.net	15/2/2012 12:0:25 4 300	45	36	00011,08784,00662,00024,10020	Mozilla/5.0 (Windows NT 6.0) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.79 Safari/535.11	71	0	44	9	0	houston	usa	618	tx	0	0	0	0								0																	KTRK					0											120																								KTRK																																																			0
1331832920	2012-03-15 10:35:20	2685571738784532291	6917530559333797486	FAS-2.8-AS3	N	0	173.196.5.72	1	0		10	http://www.acme.com/SH55126545/VD55179433	{34B7FA7C-BA82-49C8-81B7-DB81CA655AC7}													U	en-us		274	633	1231	Y	Y	Y	2	0	300	rr.com	15/2/2012 9:39:52 4 420	45	2	10021,00011,10020	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_3) AppleWebKit/534.53.11 (KHTML, like Gecko) Version/5.1.3 Safari/534.53.10	71	0	24	45	0	los angeles	usa	803	ca	0	0	0	0								0																	KABC					0											239,120																								KABC																																																			0
